text,type
"@muuur_ka Не разговаривай с ней,она мне не дает*(((
Приветик,котлетка",0
Трижды четыре - двенадцать. 3:-) #RU_FF #FF_RU #FOLLOWBACK,1
"Самая охуенная ночь, к сожалению, закончилась...(",0
Малая пересмотпела сверхъестественного ) http://t.co/IvExb2ALcB,1
"RT @CvetkaCvetka1: костюмы как у шлюх.
однако мне понравилось))",1
первый нах! Аффтар жжот нипадецки Песдарно /:-( #ff,0
@hateyou666 аха да есть немного) а вот Ким Хен Джун как изменился О.о такой накаченый),1
@alexsheglov Кубок Конфедераций с тобой бы не согласился),1
"всё сегодня ему напишу:
-здарова малая!
-что так и напишешь?
ахаххах ошибочка:)",1
"@lyakoste блин, а у меня четное(((лан,рахмат!",0
"@Viktoria106 меня всю выворачивает, нет, я не могу больше :((((((((((((",0
"Даже на Привозе уже стоит ёлка, а на Майдане нет((( http://t.co/BlqDl8Jt8x",0
"virtualbox с гостевой виндой выдаёт BSOD при загрузке, переустановка не помогает :( возвращаюсь обратно в vmPlayer",0
"@_samojlov @niallofficial этот ангил апичалил Найла :(((99((9(
сцука (((99(9(9",0
Сделала первую самодельную открытку) Надо постигать это искусство...,1
Проспала весь вечер и опять бегу в объятия постели),1
"Если девушка скромная, но в душе
сумасшедшая - это мечта.)",1
"Никто ничего не знает, никому ничего не интересно, никому ни до чего нет дела. Э:-) #ff #follow",1
@absurdtheater за 1000 лет много что могло произойти... ,1
"Божееее, все мои родственники узнали что такое интернет, просят id в вк и отправляют по ватсаппу всякие дурацкие видео :( пиздец :(",0
@von_Keln @AlmazDelDiablo я и не собирался. у меня ее нет(,0
